loss,lr,acc
0.09133770316839218,5e-05,0.1875
0.10786649584770203,5e-05,0.1875
0.11633963882923126,5e-05,0.125
0.09929464757442474,5e-05,0.3125
0.07234897464513779,5e-05,0.375
0.10342345386743546,5e-05,0.1875
0.10359541326761246,5e-05,0.3125
0.08109723031520844,5e-05,0.3125
0.10556398332118988,5e-05,0.1875
0.09983815252780914,5e-05,0.3125
0.077156662940979,5e-05,0.375
0.11111655086278915,5e-05,0.1875
0.12347791343927383,5e-05,0.1875
0.09134887158870697,5e-05,0.25
0.12588809430599213,5e-05,0.125
0.11747309565544128,5e-05,0.3125
0.11691027879714966,5e-05,0.125
0.10882510989904404,5e-05,0.0625
0.11084102094173431,5e-05,0.125
0.11393699049949646,5e-05,0.25
0.10764924436807632,5e-05,0.1875
0.10114068537950516,5e-05,0.125
0.13061018288135529,5e-05,0.1875
0.1028078943490982,5e-05,0.125
0.09875288605690002,5e-05,0.1875
0.13053369522094727,5e-05,0.1875
0.12196579575538635,5e-05,0.25
0.13547556102275848,5e-05,0.1875
0.12606501579284668,5e-05,0.125
0.09361796826124191,5e-05,0.25
0.10790139436721802,5e-05,0.25
0.08017916977405548,5e-05,0.3125
0.09245399385690689,5e-05,0.1875
0.07257286459207535,5e-05,0.375
0.1222928911447525,5e-05,0.1875
0.08811894804239273,5e-05,0.25
0.08262135833501816,5e-05,0.3125
0.10278748720884323,5e-05,0.1875
0.093550905585289,5e-05,0.0625
0.1489851325750351,5e-05,0.1875
0.10259190201759338,5e-05,0.3125
0.10625788569450378,5e-05,0.0625
0.0982147753238678,5e-05,0.3125
0.11323074251413345,5e-05,0.1875
0.09699491411447525,5e-05,0.125
0.10907503962516785,5e-05,0.25
0.09439504891633987,5e-05,0.125
0.11776400357484818,5e-05,0.1875
0.1421820968389511,5e-05,0.0625
0.08131656795740128,5e-05,0.3125
0.11754931509494781,5e-05,0.125
0.1582336723804474,5e-05,0.125
0.08972629904747009,5e-05,0.25
0.09548734128475189,5e-05,0.3125
0.0658569186925888,5e-05,0.4375
0.07787791639566422,5e-05,0.3125
0.1185949519276619,5e-05,0.125
0.08940429240465164,5e-05,0.4375
0.11351374536752701,5e-05,0.0625
0.10614752024412155,5e-05,0.1875
0.08543059229850769,5e-05,0.3125
0.09517742693424225,5e-05,0.125
0.06927993893623352,5e-05,0.375
0.0905819907784462,5e-05,0.375
0.1137923076748848,5e-05,0.1875
0.11574528366327286,5e-05,0.1875
0.10131051391363144,5e-05,0.3125
0.12003477662801743,5e-05,0.1875
0.10849512368440628,5e-05,0.3125
0.12747664749622345,5e-05,0.0625
0.0921938493847847,5e-05,0.5
0.10567181557416916,5e-05,0.375
0.1012343093752861,5e-05,0.1875
0.09114260971546173,5e-05,0.1875
0.12451542168855667,5e-05,0.25
0.12174683809280396,5e-05,0.25
0.11239922791719437,5e-05,0.1875
0.11547274887561798,5e-05,0.25
0.11306174099445343,5e-05,0.0625
0.11441080272197723,5e-05,0.3125
0.09669812768697739,5e-05,0.25
0.08137010782957077,5e-05,0.4375
0.12318158894777298,5e-05,0.25
0.11491783708333969,5e-05,0.25
0.09074269235134125,5e-05,0.3125
0.09758595377206802,5e-05,0.1875
0.10634731501340866,5e-05,0.25
0.08573564887046814,5e-05,0.25
0.09785404056310654,5e-05,0.3125
0.1420632302761078,5e-05,0.0625
0.08101411163806915,5e-05,0.3125
0.1132831797003746,5e-05,0.125
0.10899484902620316,5e-05,0.1875
0.13564608991146088,5e-05,0.25
0.09707441180944443,5e-05,0.25
0.08725927770137787,5e-05,0.3125
0.12085510045289993,5e-05,0.25
0.14214010536670685,5e-05,0.125
0.12309897691011429,5e-05,0.125
0.09991881251335144,5e-05,0.25
0.0878022238612175,5e-05,0.25
0.12242249399423599,5e-05,0.1875
0.10461454093456268,5e-05,0.3125
0.10218184441328049,5e-05,0.0625
0.12684616446495056,5e-05,0.125
0.10559264570474625,5e-05,0.1875
0.09146340191364288,5e-05,0.3125
0.12026991695165634,5e-05,0.25
0.1134042963385582,5e-05,0.375
0.0999850258231163,5e-05,0.1875
0.10066154599189758,5e-05,0.1875
0.09994359314441681,5e-05,0.25
0.07359682023525238,5e-05,0.4375
0.08581794053316116,5e-05,0.4375
0.10912517458200455,5e-05,0.375
0.07956647872924805,5e-05,0.375
0.10901245474815369,5e-05,0.125
0.09416487067937851,5e-05,0.1875
0.08117234706878662,5e-05,0.3125
0.12388978153467178,5e-05,0.0
0.09398435801267624,5e-05,0.25
0.10551323741674423,5e-05,0.1875
0.12828050553798676,5e-05,0.1875
0.09993854910135269,5e-05,0.4375
0.14978832006454468,5e-05,0.125
0.07727912813425064,5e-05,0.4375
0.1272677630186081,5e-05,0.1875
0.09805148094892502,5e-05,0.25
0.1039820984005928,5e-05,0.1875
0.12299342453479767,5e-05,0.25
0.1396421641111374,5e-05,0.25
0.12200886011123657,5e-05,0.125
0.07155865430831909,5e-05,0.4375
0.07988341152667999,5e-05,0.375
0.08792572468519211,5e-05,0.25
0.1042606383562088,5e-05,0.3125
0.13785581290721893,5e-05,0.0625
0.08997149765491486,5e-05,0.1875
0.11287663877010345,5e-05,0.25
0.08083187788724899,5e-05,0.4375
0.11548865586519241,5e-05,0.0625
0.12019936740398407,5e-05,0.1875
0.14138324558734894,5e-05,0.0625
0.0961342304944992,5e-05,0.4375
0.1341763436794281,5e-05,0.1875
0.0910150557756424,5e-05,0.3125
0.12831127643585205,5e-05,0.25
0.09691290557384491,5e-05,0.375
0.0880415216088295,5e-05,0.125
0.08991936594247818,5e-05,0.25
0.10478156059980392,5e-05,0.1875
0.1815212070941925,5e-05,0.3125
0.10360043495893478,5e-05,0.125
0.09654535353183746,5e-05,0.4375
0.10881579667329788,5e-05,0.125
0.13140402734279633,5e-05,0.0625
0.12140060216188431,5e-05,0.0625
0.12079302966594696,5e-05,0.1875
0.10155404359102249,5e-05,0.1875
0.09404363483190536,5e-05,0.125
0.12958107888698578,5e-05,0.0625
0.13758674263954163,5e-05,0.0
0.10910791158676147,5e-05,0.125
0.06470229476690292,5e-05,0.4375
0.12750659883022308,5e-05,0.1875
0.12441661208868027,5e-05,0.25
0.12241459637880325,5e-05,0.3125
0.09306445717811584,5e-05,0.3125
0.13147075474262238,5e-05,0.125
0.09372463077306747,5e-05,0.375
0.11536876112222672,5e-05,0.1875
0.12204296886920929,5e-05,0.0625
0.13814899325370789,5e-05,0.0625
0.11768779158592224,5e-05,0.25
0.09528627246618271,5e-05,0.1875
0.08515597134828568,5e-05,0.375
0.08276718109846115,5e-05,0.4375
0.11776262521743774,5e-05,0.125
0.09294045716524124,5e-05,0.3125
0.10149555653333664,5e-05,0.1875
0.08218295872211456,5e-05,0.125
0.09371510148048401,5e-05,0.1875
0.07030138373374939,5e-05,0.3125
0.1222391352057457,5e-05,0.1875
0.07099360227584839,5e-05,0.25
0.10963346809148788,5e-05,0.0625
0.09775293618440628,5e-05,0.125
0.10918263345956802,5e-05,0.3125
0.08865537494421005,5e-05,0.3125
0.10250391066074371,5e-05,0.25
0.09246610105037689,5e-05,0.5625
0.0836632028222084,5e-05,0.3125
0.1038808599114418,5e-05,0.3125
0.09203747659921646,5e-05,0.125
0.0678229033946991,5e-05,0.375
0.09021968394517899,5e-05,0.375
0.10768843442201614,5e-05,0.25
0.10378838330507278,5e-05,0.3125
0.09978855401277542,5e-05,0.3125
0.07734575867652893,5e-05,0.3125
0.131122425198555,5e-05,0.1875
0.1172504648566246,5e-05,0.1875
0.1255541294813156,5e-05,0.1875
0.10560259222984314,5e-05,0.375
0.11583472043275833,5e-05,0.25
0.10273094475269318,5e-05,0.375
0.12201648950576782,5e-05,0.125
0.12388003617525101,5e-05,0.125
0.07980433851480484,5e-05,0.25
0.10605953633785248,5e-05,0.375
0.0927693173289299,5e-05,0.4375
0.1274012178182602,5e-05,0.125
0.12507537007331848,5e-05,0.1875
0.08345583826303482,5e-05,0.1875
0.09346301853656769,5e-05,0.4375
0.07668568193912506,5e-05,0.1875
0.08988641202449799,5e-05,0.25
0.10810317099094391,5e-05,0.3125
0.09305283427238464,5e-05,0.375
0.1537434309720993,5e-05,0.125
0.10039275139570236,5e-05,0.0625
0.1074214056134224,5e-05,0.25
0.09061003476381302,5e-05,0.5
0.10933329910039902,5e-05,0.1875
0.09256578236818314,5e-05,0.4375
0.11522103101015091,5e-05,0.25
0.11614306271076202,5e-05,0.25
0.1307142823934555,5e-05,0.0625
0.11145607382059097,5e-05,0.25
0.1017468199133873,5e-05,0.25
0.1153748482465744,5e-05,0.3125
0.11475846916437149,5e-05,0.25
0.07623448967933655,5e-05,0.5625
0.096746064722538,5e-05,0.1875
0.11654926836490631,5e-05,0.3125
0.09869974106550217,5e-05,0.1875
0.07630795240402222,5e-05,0.3125
0.12261804938316345,5e-05,0.125
0.11007136851549149,5e-05,0.3125
0.10938247293233871,5e-05,0.1875
0.10477166622877121,5e-05,0.125
0.10234487801790237,5e-05,0.25
0.13007204234600067,5e-05,0.1875
0.1276187300682068,5e-05,0.0625
0.1012030616402626,5e-05,0.25
0.08516879379749298,5e-05,0.3125
0.10783086717128754,5e-05,0.1875
0.10362137109041214,5e-05,0.1875
0.07184906303882599,5e-05,0.375
0.10597105324268341,5e-05,0.25
0.1101890504360199,5e-05,0.0625
0.1059802696108818,5e-05,0.25
0.10465160757303238,5e-05,0.1875
0.13750076293945312,5e-05,0.125
0.11502553522586823,5e-05,0.1875
0.09499553591012955,5e-05,0.3125
0.12733681499958038,5e-05,0.0625
0.09351374953985214,5e-05,0.25
0.09125427901744843,5e-05,0.1875
0.10495240986347198,5e-05,0.1875
0.1282731145620346,5e-05,0.0625
0.12752969563007355,5e-05,0.1875
0.16846522688865662,5e-05,0.25
0.07970456033945084,5e-05,0.3125
0.10006722807884216,5e-05,0.125
0.07769009470939636,5e-05,0.375
0.10560119897127151,5e-05,0.375
0.10114237666130066,5e-05,0.375
0.10379991680383682,5e-05,0.0625
0.10252830386161804,5e-05,0.25
0.11798515170812607,5e-05,0.3125
0.11189144849777222,5e-05,0.1875
0.10236800462007523,5e-05,0.3125
0.14284831285476685,5e-05,0.25
0.09977136552333832,5e-05,0.375
0.11455760151147842,5e-05,0.25
0.08986900746822357,5e-05,0.25
0.08174579590559006,5e-05,0.4375
0.08913891762495041,5e-05,0.25
0.1031198725104332,5e-05,0.1875
0.10214220732450485,5e-05,0.25
0.13248476386070251,5e-05,0.1875
0.07873210310935974,5e-05,0.375
0.1041688546538353,5e-05,0.0
0.08924098312854767,5e-05,0.375
0.103874571621418,5e-05,0.1875
0.10883326828479767,5e-05,0.1875
0.1020728126168251,5e-05,0.1875
0.0936548039317131,5e-05,0.375
0.09811309725046158,5e-05,0.4375
0.10052544623613358,5e-05,0.25
0.15654796361923218,5e-05,0.1875
0.07837679237127304,5e-05,0.3125
0.07685976475477219,5e-05,0.4375
0.13012447953224182,5e-05,0.0625
0.10073859989643097,5e-05,0.375
0.07395461946725845,5e-05,0.375
0.08124386519193649,5e-05,0.25
0.0901685282588005,5e-05,0.375
0.0936480388045311,5e-05,0.25
0.08471552282571793,5e-05,0.4375
0.09452555328607559,5e-05,0.375
0.11583417654037476,5e-05,0.125
0.09700500220060349,5e-05,0.3125
0.124724842607975,5e-05,0.0625
0.10764888674020767,5e-05,0.25
0.09202449768781662,5e-05,0.3125
0.1004411056637764,5e-05,0.25
0.08740995824337006,5e-05,0.3125
0.09503079205751419,5e-05,0.3125
0.11353908479213715,5e-05,0.1875
0.084349125623703,5e-05,0.375
0.09111009538173676,5e-05,0.3125
0.12927043437957764,5e-05,0.125
0.07340388000011444,5e-05,0.375
0.11216308921575546,5e-05,0.375
0.12117580324411392,5e-05,0.25
0.12504228949546814,5e-05,0.25
0.13138049840927124,5e-05,0.3125
0.10408897697925568,5e-05,0.375
0.10462038218975067,5e-05,0.3125
0.09749133884906769,5e-05,0.125
0.1083928570151329,5e-05,0.125
0.10635195672512054,5e-05,0.25
0.08880215138196945,5e-05,0.25
0.12847843766212463,5e-05,0.1875
0.1667298674583435,5e-05,0.125
0.10899194329977036,5e-05,0.3125
0.10889838635921478,5e-05,0.1875
0.12687793374061584,5e-05,0.0625
0.12337160110473633,5e-05,0.3125
0.07311283051967621,5e-05,0.3125
0.083188496530056,5e-05,0.375
0.13754180073738098,5e-05,0.125
0.10142213851213455,5e-05,0.25
0.1191292256116867,5e-05,0.125
0.12959611415863037,5e-05,0.125
0.09832494705915451,5e-05,0.25
0.07548005878925323,5e-05,0.375
0.08930392563343048,5e-05,0.25
0.08668594807386398,5e-05,0.5
0.10848815739154816,5e-05,0.3125
0.07810291647911072,5e-05,0.3125
0.11196491867303848,5e-05,0.0625
0.12187816202640533,5e-05,0.1875
0.09311973303556442,5e-05,0.125
0.10257544368505478,5e-05,0.3125
0.13772442936897278,5e-05,0.3125
0.10788633674383163,5e-05,0.25
0.1069859117269516,5e-05,0.25
0.07763168215751648,5e-05,0.3125
0.08441440016031265,5e-05,0.1875
0.10278675705194473,5e-05,0.1875
0.0747450739145279,5e-05,0.375
0.1289699822664261,5e-05,0.1875
0.11018215119838715,5e-05,0.3125
0.10023386031389236,5e-05,0.25
0.09739399701356888,5e-05,0.3125
0.11267421394586563,5e-05,0.25
0.09892524033784866,5e-05,0.1875
0.09074107557535172,5e-05,0.5
0.08817198872566223,5e-05,0.1875
0.10103381425142288,5e-05,0.1875
0.10967577248811722,5e-05,0.1875
0.12800456583499908,5e-05,0.1875
0.09024535119533539,5e-05,0.25
0.14265823364257812,5e-05,0.0625
0.08941511809825897,5e-05,0.3125
0.13067790865898132,5e-05,0.1875
0.10491230338811874,5e-05,0.1875
0.08524303138256073,5e-05,0.25
0.1478550285100937,5e-05,0.25
0.089378722012043,5e-05,0.25
0.11043764650821686,5e-05,0.25
0.07866372913122177,5e-05,0.25
0.11784099042415619,5e-05,0.25
0.09883023053407669,5e-05,0.3125
0.12378611415624619,5e-05,0.25
0.11011270433664322,5e-05,0.125
0.09676821529865265,5e-05,0.1875
0.09833797812461853,5e-05,0.3125
0.09264736622571945,5e-05,0.1875
0.1286187767982483,5e-05,0.1875
0.08422643691301346,5e-05,0.3125
0.0769420862197876,5e-05,0.3125
0.07367825508117676,5e-05,0.25
0.11502943187952042,5e-05,0.1875
0.12389476597309113,5e-05,0.3125
0.13310246169567108,5e-05,0.1875
0.1258973479270935,5e-05,0.3125
0.17027607560157776,5e-05,0.125
0.08703671395778656,5e-05,0.375
0.11810583621263504,5e-05,0.1875
0.12696734070777893,5e-05,0.25
0.0858793631196022,5e-05,0.4375
0.10290616005659103,5e-05,0.25
0.0966946929693222,5e-05,0.25
0.1174483671784401,5e-05,0.25
0.09759462624788284,5e-05,0.1875
0.10841449350118637,5e-05,0.1875
0.10074569284915924,5e-05,0.1875
0.10033134371042252,5e-05,0.1875
0.11693049222230911,5e-05,0.0625
0.1227121502161026,5e-05,0.1875
0.14039024710655212,5e-05,0.1875
0.09646167606115341,5e-05,0.1875
0.10341242700815201,5e-05,0.3125
0.0707404837012291,5e-05,0.375
0.1090736985206604,5e-05,0.375
0.11015830188989639,5e-05,0.25
0.11926503479480743,5e-05,0.25
0.09508337825536728,5e-05,0.25
0.09060783684253693,5e-05,0.1875
0.10901959985494614,5e-05,0.1875
0.10176195949316025,5e-05,0.125
0.08089807629585266,5e-05,0.4375
0.12370632588863373,5e-05,0.1875
0.100834421813488,5e-05,0.25
0.08944346755743027,5e-05,0.25
0.1181718185544014,5e-05,0.1875
0.1041627749800682,5e-05,0.375
0.09995205700397491,5e-05,0.25
0.11769506335258484,5e-05,0.25
0.14485666155815125,5e-05,0.0625
0.10517802089452744,5e-05,0.125
0.12783996760845184,5e-05,0.3125
0.12660180032253265,5e-05,0.25
0.0900074765086174,5e-05,0.5
0.0939934030175209,5e-05,0.375
0.0972040444612503,5e-05,0.1875
0.0986662283539772,5e-05,0.3125
0.11754950881004333,5e-05,0.25
0.11281272023916245,5e-05,0.3125
0.10022488981485367,5e-05,0.3125
0.1128079891204834,5e-05,0.375
0.05949197709560394,5e-05,0.5625
0.07712662220001221,5e-05,0.4375
0.09355726093053818,5e-05,0.375
0.09813476353883743,5e-05,0.1875
0.0980013981461525,5e-05,0.125
0.12526533007621765,5e-05,0.1875
0.10056307166814804,5e-05,0.25
0.12048739194869995,5e-05,0.3125
0.12375486642122269,5e-05,0.1875
0.10243047773838043,5e-05,0.25
0.11334741115570068,5e-05,0.125
0.1542176902294159,5e-05,0.125
0.13862095773220062,5e-05,0.125
0.09552430361509323,5e-05,0.3125
0.12583009898662567,5e-05,0.125
0.12650039792060852,5e-05,0.375
0.1064918264746666,5e-05,0.125
0.10587862879037857,5e-05,0.1875
0.11497721821069717,5e-05,0.25
0.09501035511493683,5e-05,0.375
0.09789805859327316,5e-05,0.125
0.11315799504518509,5e-05,0.375
0.08328288793563843,5e-05,0.4375
0.09042694419622421,5e-05,0.1875
0.08414934575557709,5e-05,0.1875
0.1046895682811737,5e-05,0.125
0.0919264405965805,5e-05,0.25
0.11891993135213852,5e-05,0.375
0.10154666006565094,5e-05,0.125
0.06237061321735382,5e-05,0.5625
0.11870456486940384,5e-05,0.1875
0.13351963460445404,5e-05,0.0625
0.07117059826850891,5e-05,0.375
0.10492941737174988,5e-05,0.0625
0.13333247601985931,5e-05,0.25
0.06937381625175476,5e-05,0.375
0.1306706666946411,5e-05,0.1875
0.1004100888967514,5e-05,0.1875
0.1103595718741417,5e-05,0.25
0.08132771402597427,5e-05,0.4375
0.09374182671308517,5e-05,0.1875
0.10821937024593353,5e-05,0.1875
0.10544858872890472,5e-05,0.3125
0.1333301067352295,5e-05,0.25
0.0997769683599472,5e-05,0.25
0.12860149145126343,5e-05,0.0625
0.105006642639637,5e-05,0.3125
0.09862316399812698,5e-05,0.1875
0.09359372407197952,5e-05,0.375
0.12757249176502228,5e-05,0.1875
0.11960718780755997,5e-05,0.25
0.11906538903713226,5e-05,0.1875
0.08197257667779922,5e-05,0.3125
0.12138015031814575,5e-05,0.0625
0.09258241951465607,5e-05,0.3125
0.11195603758096695,5e-05,0.1875
0.08552207797765732,5e-05,0.375
0.10049161314964294,5e-05,0.375
0.08575168251991272,5e-05,0.25
0.14311820268630981,5e-05,0.125
0.14955644309520721,5e-05,0.1875
0.10070744901895523,5e-05,0.0625
0.1262897104024887,5e-05,0.1875
0.0944291427731514,5e-05,0.25
0.09100214391946793,5e-05,0.375
0.09744356572628021,5e-05,0.375
0.08133232593536377,5e-05,0.4375
0.09784094244241714,5e-05,0.375
0.11882863938808441,5e-05,0.1875
0.08618704229593277,5e-05,0.5
0.09514960646629333,5e-05,0.1875
0.059972040355205536,5e-05,0.625
0.09820694476366043,5e-05,0.0625
0.09163661301136017,5e-05,0.1875
0.08735480159521103,5e-05,0.3125
0.12015889585018158,5e-05,0.1875
0.09350906312465668,5e-05,0.4375
0.1157606691122055,5e-05,0.3125
0.13708817958831787,5e-05,0.1875
0.10187197476625443,5e-05,0.3125
0.12689192593097687,5e-05,0.3125
0.11109096556901932,5e-05,0.25
0.13996315002441406,5e-05,0.1875
0.09499330818653107,5e-05,0.1875
0.11795958131551743,5e-05,0.1875
0.1193251684308052,5e-05,0.25
0.09990955889225006,5e-05,0.0625
0.08245284855365753,5e-05,0.1875
0.12167724221944809,5e-05,0.0625
0.11354000121355057,5e-05,0.3125
0.13957834243774414,5e-05,0.0625
0.13209186494350433,5e-05,0.0625
0.12974828481674194,5e-05,0.1875
0.11220991611480713,5e-05,0.1875
0.08660318702459335,5e-05,0.3125
0.11018644273281097,5e-05,0.25
0.08244860172271729,5e-05,0.375
0.07958443462848663,5e-05,0.25
0.10252948105335236,5e-05,0.1875
0.11277812719345093,5e-05,0.3125
0.08174995332956314,5e-05,0.3125
0.08508089929819107,5e-05,0.4375
0.12341256439685822,5e-05,0.125
0.138519749045372,5e-05,0.0625
0.1019979789853096,5e-05,0.3125
0.09185780584812164,5e-05,0.1875
0.11330269277095795,5e-05,0.1875
0.1004030853509903,5e-05,0.25
0.13291704654693604,5e-05,0.1875
0.1114465594291687,5e-05,0.25
0.10072491317987442,5e-05,0.3125
0.09784939140081406,5e-05,0.1875
0.1297225058078766,5e-05,0.1875
0.10098488628864288,5e-05,0.3125
0.127265065908432,5e-05,0.0625
0.06919609755277634,5e-05,0.4375
0.1194053590297699,5e-05,0.1875
0.09949181973934174,5e-05,0.1875
0.10817170143127441,5e-05,0.375
0.11133012175559998,5e-05,0.1875
0.11899463832378387,5e-05,0.125
0.10425256192684174,5e-05,0.375
0.09555066376924515,5e-05,0.375
0.10789008438587189,5e-05,0.375
0.08041100203990936,5e-05,0.4375
0.12952576577663422,5e-05,0.0625
0.11267922818660736,5e-05,0.0625
0.08424418419599533,5e-05,0.5
0.105906642973423,5e-05,0.25
0.10466914623975754,5e-05,0.125
0.14191222190856934,5e-05,0.1875
0.0969582125544548,5e-05,0.25
0.10014346987009048,5e-05,0.25
0.10299748927354813,5e-05,0.375
0.1103101596236229,5e-05,0.4375
0.10994184762239456,5e-05,0.3125
0.14402246475219727,5e-05,0.1875
0.12107513844966888,5e-05,0.25
0.103081114590168,5e-05,0.125
0.11691644042730331,5e-05,0.125
0.10369248688220978,5e-05,0.25
0.12000112235546112,5e-05,0.125
0.10710844397544861,5e-05,0.0625
0.09244994074106216,5e-05,0.375
0.11433282494544983,5e-05,0.1875
0.11332876235246658,5e-05,0.25
0.0658111721277237,5e-05,0.3125
0.11139792203903198,5e-05,0.1875
0.09755011647939682,5e-05,0.125
0.150383859872818,5e-05,0.125
0.08268406987190247,5e-05,0.375
0.11073146760463715,5e-05,0.25
0.12726780772209167,5e-05,0.1875
0.09361209720373154,5e-05,0.1875
0.10777468979358673,5e-05,0.3125
0.10333307087421417,5e-05,0.25
0.12977442145347595,5e-05,0.1875
0.1073123887181282,5e-05,0.375
0.1295626014471054,5e-05,0.125
0.09903693944215775,5e-05,0.3125
0.07309943437576294,5e-05,0.375
0.09200020134449005,5e-05,0.3125
0.14849212765693665,5e-05,0.0
0.08450930565595627,5e-05,0.25
0.11983378976583481,5e-05,0.125
0.09699646383523941,5e-05,0.25
0.0862947478890419,5e-05,0.375
0.09186653047800064,5e-05,0.25
0.09785159677267075,5e-05,0.3125
0.10594799369573593,5e-05,0.375
0.12601429224014282,5e-05,0.25
0.10135163366794586,5e-05,0.25
0.14975973963737488,5e-05,0.125
0.07447218894958496,5e-05,0.3125
0.102249376475811,5e-05,0.3125
0.11474587768316269,5e-05,0.1875
0.08319185674190521,5e-05,0.25
0.14824238419532776,5e-05,0.0625
0.09972745925188065,5e-05,0.125
0.07689981907606125,5e-05,0.1875
0.10995902866125107,5e-05,0.125
0.11230598390102386,5e-05,0.1875
0.13332299888134003,5e-05,0.125
0.08386816829442978,5e-05,0.375
0.11312778294086456,5e-05,0.3125
0.11414116621017456,5e-05,0.1875
0.10643403977155685,5e-05,0.3125
0.10700269043445587,5e-05,0.25
0.10142393410205841,5e-05,0.125
0.09731969237327576,5e-05,0.25
0.11317408084869385,5e-05,0.0625
0.10509265214204788,5e-05,0.3125
0.10896799713373184,5e-05,0.25
0.09790771454572678,5e-05,0.25
0.08387582004070282,5e-05,0.375
0.1071905791759491,5e-05,0.25
0.08934899419546127,5e-05,0.3125
0.09425297379493713,5e-05,0.25
0.1276398003101349,5e-05,0.0625
0.14370232820510864,5e-05,0.0625
0.10965390503406525,5e-05,0.1875
0.08514150977134705,5e-05,0.1875
0.08657972514629364,5e-05,0.375
0.11981593072414398,5e-05,0.125
0.05800269916653633,5e-05,0.5625
0.10920770466327667,5e-05,0.0625
0.13717886805534363,5e-05,0.125
0.14135047793388367,5e-05,0.1875
0.10089068859815598,5e-05,0.1875
0.06603012979030609,5e-05,0.5
0.11366425454616547,5e-05,0.1875
0.11972079426050186,5e-05,0.25
0.13185107707977295,5e-05,0.25
0.10080855339765549,5e-05,0.3125
0.09418461471796036,5e-05,0.375
0.10506924986839294,5e-05,0.25
0.09835746884346008,5e-05,0.3125
0.11504802107810974,5e-05,0.125
0.11729200184345245,5e-05,0.25
0.09038881957530975,5e-05,0.375
0.13099578022956848,5e-05,0.125
0.14232705533504486,5e-05,0.3125
0.11256726086139679,5e-05,0.1875
0.08839691430330276,5e-05,0.3125
0.10545272380113602,5e-05,0.125
0.10122285783290863,5e-05,0.1875
0.10558031499385834,5e-05,0.25
0.12385156750679016,5e-05,0.125
0.08797392249107361,5e-05,0.25
0.11070645600557327,5e-05,0.0625
0.11501546949148178,5e-05,0.1875
0.09224628657102585,5e-05,0.4375
0.10850749164819717,5e-05,0.25
0.09292187541723251,5e-05,0.1875
0.10680843144655228,5e-05,0.0625
0.1143200546503067,5e-05,0.375
0.08938999474048615,5e-05,0.4375
0.13135917484760284,5e-05,0.25
0.13602964580059052,5e-05,0.125
0.10038904845714569,5e-05,0.125
0.1145387589931488,5e-05,0.1875
0.07772839069366455,5e-05,0.4375
0.11003629863262177,5e-05,0.25
0.09345749020576477,5e-05,0.3125
0.10877355188131332,5e-05,0.3125
0.11841205507516861,5e-05,0.25
0.1017097756266594,5e-05,0.1875
0.1530899554491043,5e-05,0.1875
0.11419583857059479,5e-05,0.1875
0.10374472290277481,5e-05,0.25
0.11751849204301834,5e-05,0.125
0.10584154725074768,5e-05,0.125
0.09063654392957687,5e-05,0.3125
0.11814863979816437,5e-05,0.1875
0.11297310143709183,5e-05,0.375
0.13065333664417267,5e-05,0.0625
0.1122559905052185,5e-05,0.1875
0.09980452805757523,5e-05,0.1875
0.12835244834423065,5e-05,0.125
0.0918656438589096,5e-05,0.25
0.09207426011562347,5e-05,0.3125
0.14519494771957397,5e-05,0.125
0.0806773230433464,5e-05,0.25
0.10226140171289444,5e-05,0.125
0.13885775208473206,5e-05,0.1875
0.14401303231716156,5e-05,0.25
0.10814841091632843,5e-05,0.3125
0.08636709302663803,5e-05,0.25
0.10185117274522781,5e-05,0.1875
0.1087835431098938,5e-05,0.25
0.09476251900196075,5e-05,0.1875
0.10524407029151917,5e-05,0.25
0.09747498482465744,5e-05,0.5
0.09659185260534286,5e-05,0.1875
0.09998922795057297,5e-05,0.3125
0.09962496161460876,5e-05,0.25
0.13479991257190704,5e-05,0.0625
0.10502789169549942,5e-05,0.1875
0.11792708933353424,5e-05,0.1875
0.1400747448205948,5e-05,0.4375
0.09476612508296967,5e-05,0.1875
0.1931454837322235,5e-05,0.1875
0.09642133116722107,5e-05,0.375
0.09187884628772736,5e-05,0.4375
0.13082726299762726,5e-05,0.125
0.09366938471794128,5e-05,0.3125
0.09918852150440216,5e-05,0.3125
0.08723440021276474,5e-05,0.25
0.10900039970874786,5e-05,0.25
0.08116106688976288,5e-05,0.375
0.09893132001161575,5e-05,0.3125
0.11626988649368286,5e-05,0.125
0.10191322863101959,5e-05,0.25
0.08277057111263275,5e-05,0.25
0.07954733073711395,5e-05,0.5
0.08856166899204254,5e-05,0.3125
0.10909486562013626,5e-05,0.375
0.10313139855861664,5e-05,0.25
0.08843158185482025,5e-05,0.375
0.08781574666500092,5e-05,0.25
0.13782477378845215,5e-05,0.1875
0.12470892816781998,5e-05,0.1875
0.1005992740392685,5e-05,0.25
0.10545894503593445,5e-05,0.25
0.10709644109010696,5e-05,0.375
0.1342562735080719,5e-05,0.1875
0.11300313472747803,5e-05,0.125
0.13154886662960052,5e-05,0.1875
0.12646770477294922,5e-05,0.1875
0.12485595047473907,5e-05,0.1875
0.09721412509679794,5e-05,0.3125
0.09111704677343369,5e-05,0.25
0.10901644825935364,5e-05,0.1875
0.09167366474866867,5e-05,0.25
0.1184660866856575,5e-05,0.1875
0.10745891183614731,5e-05,0.25
0.08270740509033203,5e-05,0.25
0.1211458295583725,5e-05,0.25
0.1024598777294159,5e-05,0.3125
0.12736551463603973,5e-05,0.25
